"table","file","module"
"cuentas_bancarias","apps\erp-api\src\modules\finanzas\bancos\bancos.service.ts","finanzas"
"cuentas_bancarias","apps\erp-api\src\modules\finanzas\bancos\bancos.service.ts","finanzas"
"cuentas_bancarias","apps\erp-api\src\modules\finanzas\bancos\bancos.service.ts","finanzas"
"cuentas_bancarias","apps\erp-api\src\modules\finanzas\bancos\bancos.service.ts","finanzas"
"cuentas_bancarias","apps\erp-api\src\modules\finanzas\bancos\bancos.service.ts","finanzas"
"cuentas_bancarias","apps\erp-api\src\modules\finanzas\bancos\bancos.service.ts","finanzas"
"movimientos_bancarios","apps\erp-api\src\modules\finanzas\bancos\bancos.service.ts","finanzas"
"cuentas_bancarias","apps\erp-api\src\modules\finanzas\bancos\bancos.service.ts","finanzas"
"proveedores","apps\erp-api\src\modules\finanzas\bancos\bancos.service.ts","finanzas"
"movimientos_bancarios","apps\erp-api\src\modules\finanzas\bancos\bancos.service.ts","finanzas"
"cuentas_bancarias","apps\erp-api\src\modules\finanzas\bancos\bancos.service.ts","finanzas"
"movimientos_bancarios","apps\erp-api\src\modules\finanzas\bancos\bancos.service.ts","finanzas"
"outbox_events","apps\erp-api\src\modules\finanzas\bancos\bancos.service.ts","finanzas"
"cuentas_bancarias","apps\erp-api\src\modules\finanzas\bancos\bancos.service.ts","finanzas"
"cuentas_bancarias","apps\erp-api\src\modules\finanzas\bancos\bancos.service.ts","finanzas"
"movimientos_bancarios","apps\erp-api\src\modules\finanzas\bancos\bancos.service.ts","finanzas"
"movimientos_bancarios","apps\erp-api\src\modules\finanzas\bancos\bancos.service.ts","finanzas"
"movimientos_bancarios","apps\erp-api\src\modules\finanzas\bancos\bancos.service.ts","finanzas"
"documentos","apps\erp-api\src\modules\documentos.service.ts","otros"
"documentos","apps\erp-api\src\modules\documentos.service.ts","otros"
"documentos","apps\erp-api\src\modules\documentos.service.ts","otros"
"documentos","apps\erp-api\src\modules\documentos.service.ts","otros"
"documentos","apps\erp-api\src\modules\documentos.service.ts","otros"
"documentos","apps\erp-api\src\modules\documentos.service.ts","otros"
"documentos","apps\erp-api\src\modules\documentos.service.ts","otros"
"documentos","apps\erp-api\src\modules\documentos.service.ts","otros"
"documento_detalles","apps\erp-api\src\modules\documentos.service.ts","otros"
"clientes","apps\erp-api\src\modules\documentos.service.ts","otros"
"empresa_config","apps\erp-api\src\modules\documentos.service.ts","otros"
"documento_series","apps\erp-api\src\modules\documentos.service.ts","otros"
"documentos","apps\erp-api\src\modules\documentos.service.ts","otros"
"documentos","apps\erp-api\src\modules\documentos.service.ts","otros"
"documento_series","apps\erp-api\src\modules\documentos.service.ts","otros"
"documento_series","apps\erp-api\src\modules\documentos.service.ts","otros"
"fe_configuracion","apps\erp-api\src\modules\documentos.service.ts","otros"
"documento_auditoria","apps\erp-api\src\modules\documentos.service.ts","otros"
"documento_series","apps\erp-api\src\modules\documentos.service.ts","otros"
"documento_series","apps\erp-api\src\modules\documentos.service.ts","otros"
"documento_auditoria","apps\erp-api\src\modules\documentos.service.ts","otros"
"documentos","apps\erp-api\src\modules\documentos.service.ts","otros"
"documentos","apps\erp-api\src\modules\documentos.service.ts","otros"
"empresa_config","apps\erp-api\src\modules\fiscal\dian-fiscal.service.ts","fiscal"
"integration_logs","apps\erp-api\src\modules\compras\services\recepciones.service.ts","compras"
"recepciones","apps\erp-api\src\modules\compras\services\recepciones.service.ts","compras"
"recepciones","apps\erp-api\src\modules\compras\services\recepciones.service.ts","compras"
"ordenes_compra","apps\erp-api\src\modules\compras\services\recepciones.service.ts","compras"
"recepciones","apps\erp-api\src\modules\compras\services\recepciones.service.ts","compras"
"recepcion_items","apps\erp-api\src\modules\compras\services\recepciones.service.ts","compras"
"recepciones","apps\erp-api\src\modules\compras\services\recepciones.service.ts","compras"
"movimientos_inventario","apps\erp-api\src\modules\compras\services\recepciones.service.ts","compras"
"orden_compra_detalles","apps\erp-api\src\modules\compras\services\recepciones.service.ts","compras"
"orden_compra_detalles","apps\erp-api\src\modules\compras\services\recepciones.service.ts","compras"
"ordenes_compra","apps\erp-api\src\modules\compras\services\recepciones.service.ts","compras"
"recepciones","apps\erp-api\src\modules\compras\services\recepciones.service.ts","compras"
"orden_compra_detalles","apps\erp-api\src\modules\compras\services\recepciones.service.ts","compras"
"ordenes_compra","apps\erp-api\src\modules\compras\services\recepciones.service.ts","compras"
"recepciones","apps\erp-api\src\modules\compras\services\recepciones.service.ts","compras"
"recepciones","apps\erp-api\src\modules\compras\services\recepciones.service.ts","compras"
"ordenes_compra","apps\erp-api\src\modules\compras\services\recepciones.service.ts","compras"
"orden_compra_detalles","apps\erp-api\src\modules\compras\services\recepciones.service.ts","compras"
"orden_compra_detalles","apps\erp-api\src\modules\compras\services\recepciones.service.ts","compras"
"usuarios","apps\erp-api\src\modules\compras\services\ordenes-compra.service.ts","compras"
"usuarios","apps\erp-api\src\modules\compras\services\ordenes-compra.service.ts","compras"
"proveedores","apps\erp-api\src\modules\compras\services\ordenes-compra.service.ts","compras"
"recepciones","apps\erp-api\src\modules\compras\services\ordenes-compra.service.ts","compras"
"recepciones","apps\erp-api\src\modules\compras\services\ordenes-compra.service.ts","compras"
"recepciones","apps\erp-api\src\modules\compras\services\ordenes-compra.service.ts","compras"
"devoluciones_proveedor","apps\erp-api\src\modules\compras\services\ordenes-compra.service.ts","compras"
"usuarios_sistema","apps\erp-api\src\modules\compras\services\ordenes-compra.service.ts","compras"
"usuarios_sistema","apps\erp-api\src\modules\compras\services\ordenes-compra.service.ts","compras"
"empresa_config","apps\erp-api\src\modules\compras\services\ordenes-compra.service.ts","compras"
"usuarios_sistema","apps\erp-api\src\modules\compras\services\ordenes-compra.service.ts","compras"
"usuarios_sistema","apps\erp-api\src\modules\compras\services\ordenes-compra.service.ts","compras"
"usuarios_sistema","apps\erp-api\src\modules\compras\services\ordenes-compra.service.ts","compras"
"empresa_config","apps\erp-api\src\modules\compras\services\ordenes-compra.service.ts","compras"
"proveedores","apps\erp-api\src\modules\compras\services\ordenes-compra.service.ts","compras"
"orden_compra_detalles","apps\erp-api\src\modules\compras\services\ordenes-compra.service.ts","compras"
"ordenes_compra","apps\erp-api\src\modules\compras\services\devoluciones-proveedor.service.ts","compras"
"recepciones","apps\erp-api\src\modules\compras\services\devoluciones-proveedor.service.ts","compras"
"proveedores","apps\erp-api\src\modules\compras\services\devoluciones-proveedor.service.ts","compras"
"ordenes_compra","apps\erp-api\src\modules\compras\services\devoluciones-proveedor.service.ts","compras"
"recepciones","apps\erp-api\src\modules\compras\services\devoluciones-proveedor.service.ts","compras"
"empresa_config","apps\erp-api\src\modules\compras\services\devoluciones-proveedor.service.ts","compras"
"empresa_config","apps\erp-api\src\modules\compras\services\compras-cxp-integration.service.ts","compras"
"cuentas_por_pagar","apps\erp-api\src\modules\compras\services\compras-cxp-integration.service.ts","compras"
"proveedores","apps\erp-api\src\modules\compras\services\compras-cxp-integration.service.ts","compras"
"cuentas_por_pagar","apps\erp-api\src\modules\compras\services\compras-cxp-integration.service.ts","compras"
"ordenes_compra","apps\erp-api\src\modules\compras\services\compras-cxp-integration.service.ts","compras"
"orden_compra_detalles","apps\erp-api\src\modules\compras\services\compras-cxp-integration.service.ts","compras"
"recepcion_items","apps\erp-api\src\modules\compras\services\compras-cxp-integration.service.ts","compras"
"recepciones","apps\erp-api\src\modules\compras\services\compras-cxp-integration.service.ts","compras"
"ordenes_compra","apps\erp-api\src\modules\compras\services\compras-cxp-integration.service.ts","compras"
"cuentas_por_pagar","apps\erp-api\src\modules\compras\services\compras-cxp-integration.service.ts","compras"
"proveedores","apps\erp-api\src\modules\compras\repositories\proveedores.repository.ts","compras"
"proveedores","apps\erp-api\src\modules\compras\repositories\proveedores.repository.ts","compras"
"proveedores","apps\erp-api\src\modules\compras\repositories\proveedores.repository.ts","compras"
"proveedores","apps\erp-api\src\modules\compras\repositories\proveedores.repository.ts","compras"
"proveedores","apps\erp-api\src\modules\compras\repositories\proveedores.repository.ts","compras"
"proveedores","apps\erp-api\src\modules\compras\repositories\proveedores.repository.ts","compras"
"ordenes_compra","apps\erp-api\src\modules\compras\repositories\ordenes-compra.repository.ts","compras"
"orden_compra_detalles","apps\erp-api\src\modules\compras\repositories\ordenes-compra.repository.ts","compras"
"ordenes_compra","apps\erp-api\src\modules\compras\repositories\ordenes-compra.repository.ts","compras"
"ordenes_compra","apps\erp-api\src\modules\compras\repositories\ordenes-compra.repository.ts","compras"
"orden_compra_detalles","apps\erp-api\src\modules\compras\repositories\ordenes-compra.repository.ts","compras"
"ordenes_compra","apps\erp-api\src\modules\compras\repositories\ordenes-compra.repository.ts","compras"
"ordenes_compra","apps\erp-api\src\modules\compras\repositories\ordenes-compra.repository.ts","compras"
"ordenes_compra","apps\erp-api\src\modules\compras\repositories\ordenes-compra.repository.ts","compras"
"ordenes_compra","apps\erp-api\src\modules\compras\repositories\ordenes-compra.repository.ts","compras"
"ordenes_compra","apps\erp-api\src\modules\compras\repositories\ordenes-compra.repository.ts","compras"
"orden_compra_detalles","apps\erp-api\src\modules\compras\repositories\ordenes-compra.repository.ts","compras"
"orden_compra_detalles","apps\erp-api\src\modules\compras\repositories\ordenes-compra.repository.ts","compras"
"orden_compra_detalles","apps\erp-api\src\modules\compras\repositories\ordenes-compra.repository.ts","compras"
"ordenes_compra","apps\erp-api\src\modules\compras\repositories\ordenes-compra.repository.ts","compras"
"orden_compra_detalles","apps\erp-api\src\modules\compras\repositories\ordenes-compra.repository.ts","compras"
"recepciones","apps\erp-api\src\modules\compras\repositories\ordenes-compra.repository.ts","compras"
"oc_aprobaciones","apps\erp-api\src\modules\compras\repositories\oc-aprobaciones.repository.ts","compras"
"oc_aprobaciones","apps\erp-api\src\modules\compras\repositories\oc-aprobaciones.repository.ts","compras"
"oc_aprobaciones","apps\erp-api\src\modules\compras\repositories\oc-aprobaciones.repository.ts","compras"
"oc_aprobaciones","apps\erp-api\src\modules\compras\repositories\oc-aprobaciones.repository.ts","compras"
"oc_aprobaciones","apps\erp-api\src\modules\compras\repositories\oc-aprobaciones.repository.ts","compras"
"oc_aprobaciones","apps\erp-api\src\modules\compras\repositories\oc-aprobaciones.repository.ts","compras"
"devoluciones_proveedor","apps\erp-api\src\modules\compras\repositories\devoluciones-proveedor.repository.ts","compras"
"devoluciones_proveedor","apps\erp-api\src\modules\compras\repositories\devoluciones-proveedor.repository.ts","compras"
"devolucion_items","apps\erp-api\src\modules\compras\repositories\devoluciones-proveedor.repository.ts","compras"
"devoluciones_proveedor","apps\erp-api\src\modules\compras\repositories\devoluciones-proveedor.repository.ts","compras"
"devoluciones_proveedor","apps\erp-api\src\modules\compras\repositories\devoluciones-proveedor.repository.ts","compras"
"devoluciones_proveedor","apps\erp-api\src\modules\compras\repositories\devoluciones-proveedor.repository.ts","compras"
"cotizaciones_compra","apps\erp-api\src\modules\compras\repositories\cotizaciones-compra.repository.ts","compras"
"cotizacion_compra_detalles","apps\erp-api\src\modules\compras\repositories\cotizaciones-compra.repository.ts","compras"
"cotizaciones_compra","apps\erp-api\src\modules\compras\repositories\cotizaciones-compra.repository.ts","compras"
"cotizaciones_compra","apps\erp-api\src\modules\compras\repositories\cotizaciones-compra.repository.ts","compras"
"cotizacion_compra_detalles","apps\erp-api\src\modules\compras\repositories\cotizaciones-compra.repository.ts","compras"
"cotizaciones_compra","apps\erp-api\src\modules\compras\repositories\cotizaciones-compra.repository.ts","compras"
"cotizaciones_compra","apps\erp-api\src\modules\compras\repositories\cotizaciones-compra.repository.ts","compras"
"cotizaciones_compra","apps\erp-api\src\modules\compras\repositories\cotizaciones-compra.repository.ts","compras"
"cotizacion_compra_detalles","apps\erp-api\src\modules\compras\repositories\cotizaciones-compra.repository.ts","compras"
"cotizacion_compra_detalles","apps\erp-api\src\modules\compras\repositories\cotizaciones-compra.repository.ts","compras"
"cotizacion_compra_detalles","apps\erp-api\src\modules\compras\repositories\cotizaciones-compra.repository.ts","compras"
"cotizaciones_compra","apps\erp-api\src\modules\compras\repositories\cotizaciones-compra.repository.ts","compras"
"cotizacion_compra_detalles","apps\erp-api\src\modules\compras\repositories\cotizaciones-compra.repository.ts","compras"
"cotizaciones_compra","apps\erp-api\src\modules\compras\repositories\cotizaciones-compra.repository.ts","compras"
"cotizacion_compra_detalles","apps\erp-api\src\modules\compras\repositories\cotizaciones-compra.repository.ts","compras"
"cotizaciones_compra","apps\erp-api\src\modules\compras\repositories\cotizaciones-compra.repository.ts","compras"
"empresa_config","apps\erp-api\src\modules\demo\interceptors\demo-restrictions.interceptor.ts","otros"
"empresa_config","apps\erp-api\src\modules\demo\guards\demo-expired.guard.ts","otros"
"configuracion_caja","apps\erp-api\src\modules\cajas\services\configuracion-caja.service.ts","cajas"
"configuracion_caja","apps\erp-api\src\modules\cajas\services\configuracion-caja.service.ts","cajas"
"sesiones_caja","apps\erp-api\src\modules\cajas\services\cash-withdrawals.service.ts","cajas"
"retiros_caja","apps\erp-api\src\modules\cajas\services\cash-withdrawals.service.ts","cajas"
"retiros_caja","apps\erp-api\src\modules\cajas\services\cash-withdrawals.service.ts","cajas"
"retiros_caja","apps\erp-api\src\modules\cajas\services\cash-withdrawals.service.ts","cajas"
"retiros_caja","apps\erp-api\src\modules\cajas\services\cash-withdrawals.service.ts","cajas"
"retiros_caja","apps\erp-api\src\modules\cajas\services\cash-withdrawals.service.ts","cajas"
"retiros_caja","apps\erp-api\src\modules\cajas\services\cash-withdrawals.service.ts","cajas"
"retiros_caja","apps\erp-api\src\modules\cajas\services\cash-withdrawals.service.ts","cajas"
"retiros_caja","apps\erp-api\src\modules\cajas\services\cash-withdrawals.service.ts","cajas"
"sesiones_caja","apps\erp-api\src\modules\cajas\services\cash-shift-changes.service.ts","cajas"
"cambios_turno","apps\erp-api\src\modules\cajas\services\cash-shift-changes.service.ts","cajas"
"sesiones_caja","apps\erp-api\src\modules\cajas\services\cash-shift-changes.service.ts","cajas"
"cambios_turno","apps\erp-api\src\modules\cajas\services\cash-shift-changes.service.ts","cajas"
"sesiones_caja","apps\erp-api\src\modules\cajas\services\cash-shift-changes.service.ts","cajas"
"cambios_turno","apps\erp-api\src\modules\cajas\services\cash-shift-changes.service.ts","cajas"
"configuracion_caja","apps\erp-api\src\modules\cajas\services\cash-shift-changes.service.ts","cajas"
"cambios_turno","apps\erp-api\src\modules\cajas\services\cash-shift-changes.service.ts","cajas"
"sesiones_caja","apps\erp-api\src\modules\cajas\services\cash-shift-changes.service.ts","cajas"
"sesiones_caja","apps\erp-api\src\modules\cajas\services\cash-shift-changes.service.ts","cajas"
"integration_logs","apps\erp-api\src\modules\cajas\services\cash-shift-changes.service.ts","cajas"
"cambios_turno","apps\erp-api\src\modules\cajas\services\cash-shift-changes.service.ts","cajas"
"sesiones_caja","apps\erp-api\src\modules\cajas\services\cash-shift-changes.service.ts","cajas"
"cambios_turno","apps\erp-api\src\modules\cajas\services\cash-shift-changes.service.ts","cajas"
"cambios_turno","apps\erp-api\src\modules\cajas\services\cash-shift-changes.service.ts","cajas"
"cambios_turno","apps\erp-api\src\modules\cajas\services\cash-shift-changes.service.ts","cajas"
"sesiones_caja","apps\erp-api\src\modules\cajas\services\cash-reports.service.ts","cajas"
"retiros_caja","apps\erp-api\src\modules\cajas\services\cash-reports.service.ts","cajas"
"cambios_turno","apps\erp-api\src\modules\cajas\services\cash-reports.service.ts","cajas"
"ventas_pos","apps\erp-api\src\modules\cajas\services\cash-reports.service.ts","cajas"
"ventas_pos_pagos","apps\erp-api\src\modules\cajas\services\cash-reports.service.ts","cajas"
"sesiones_caja","apps\erp-api\src\modules\cajas\services\cash-reports.service.ts","cajas"
"cortes_caja","apps\erp-api\src\modules\cajas\services\cash-reports.service.ts","cajas"
"asientos_contables","apps\erp-api\src\modules\cajas\services\cash-reports.service.ts","cajas"
"detalle_asientos","apps\erp-api\src\modules\cajas\services\cash-reports.service.ts","cajas"
"plan_cuentas","apps\erp-api\src\modules\cajas\services\cash-reports.service.ts","cajas"
"cortes_caja","apps\erp-api\src\modules\cajas\services\cash-reports.service.ts","cajas"
"sesiones_caja","apps\erp-api\src\modules\cajas\services\cash-reconciliation.service.ts","cajas"
"movimientos_caja","apps\erp-api\src\modules\cajas\services\cash-reconciliation.service.ts","cajas"
"configuracion_caja","apps\erp-api\src\modules\cajas\services\cash-reconciliation.service.ts","cajas"
"movimientos_caja","apps\erp-api\src\modules\cajas\services\cash-movements.service.ts","cajas"
"movimientos_caja","apps\erp-api\src\modules\cajas\services\cash-movements.service.ts","cajas"
"sesiones_caja","apps\erp-api\src\modules\cajas\services\cash-movements.service.ts","cajas"
"movimientos_caja","apps\erp-api\src\modules\cajas\services\cash-movements.service.ts","cajas"
"sesiones_caja","apps\erp-api\src\modules\cajas\services\cash-movements.service.ts","cajas"
"sesiones_caja","apps\erp-api\src\modules\cajas\services\cash-fraud-detection.service.ts","cajas"
"sesiones_caja","apps\erp-api\src\modules\cajas\services\cash-fraud-detection.service.ts","cajas"
"sesiones_caja","apps\erp-api\src\modules\cajas\services\cash-fraud-detection.service.ts","cajas"
"caja_audit_log","apps\erp-api\src\modules\cajas\services\cash-fraud-detection.service.ts","cajas"
"sesiones_caja","apps\erp-api\src\modules\cajas\services\cash-fraud-detection.service.ts","cajas"
"sesiones_caja","apps\erp-api\src\modules\cajas\services\cash-flow.spec.ts","cajas"
"sesiones_caja","apps\erp-api\src\modules\cajas\services\cash-flow.spec.ts","cajas"
"ventas_pos","apps\erp-api\src\modules\cajas\services\cash-flow.spec.ts","cajas"
"cambios_turno","apps\erp-api\src\modules\cajas\services\cash-flow.spec.ts","cajas"
"retiros_caja","apps\erp-api\src\modules\cajas\services\cash-flow.spec.ts","cajas"
"configuracion_caja","apps\erp-api\src\modules\cajas\services\cash-flow.spec.ts","cajas"
"sesiones_caja","apps\erp-api\src\modules\cajas\services\cash-flow.spec.ts","cajas"
"sesiones_caja","apps\erp-api\src\modules\cajas\services\cash-flow.spec.ts","cajas"
"ventas_pos","apps\erp-api\src\modules\cajas\services\cash-flow.spec.ts","cajas"
"cambios_turno","apps\erp-api\src\modules\cajas\services\cash-flow.spec.ts","cajas"
"retiros_caja","apps\erp-api\src\modules\cajas\services\cash-flow.spec.ts","cajas"
"configuracion_caja","apps\erp-api\src\modules\cajas\services\cash-flow.spec.ts","cajas"
"sesiones_caja","apps\erp-api\src\modules\cajas\services\cash-concurrency.service.ts","cajas"
"sesiones_caja","apps\erp-api\src\modules\cajas\services\cash-concurrency.service.ts","cajas"
"sesiones_caja","apps\erp-api\src\modules\cajas\services\cash-concurrency.service.ts","cajas"
"users","apps\erp-api\src\modules\cajas\services\cash-concurrency.service.ts","cajas"
"sesiones_caja","apps\erp-api\src\modules\cajas\services\cash-concurrency.service.ts","cajas"
"movimientos_caja","apps\erp-api\src\modules\cajas\services\cash-concurrency.service.ts","cajas"
"sesiones_caja","apps\erp-api\src\modules\cajas\services\cash-concurrency.service.ts","cajas"
"caja_audit_log","apps\erp-api\src\modules\cajas\services\cash-concurrency.service.ts","cajas"
"sesiones_caja","apps\erp-api\src\modules\cajas\services\cash-concurrency.service.ts","cajas"
"sesiones_caja","apps\erp-api\src\modules\cajas\services\cash-concurrency.service.ts","cajas"
"sesiones_caja","apps\erp-api\src\modules\cajas\services\cash-closing.service.ts","cajas"
"ventas_pos","apps\erp-api\src\modules\cajas\services\cash-closing.service.ts","cajas"
"ventas_pos","apps\erp-api\src\modules\cajas\services\cash-closing.service.ts","cajas"
"cambios_turno","apps\erp-api\src\modules\cajas\services\cash-closing.service.ts","cajas"
"retiros_caja","apps\erp-api\src\modules\cajas\services\cash-closing.service.ts","cajas"
"sesiones_caja","apps\erp-api\src\modules\cajas\services\cash-closing.service.ts","cajas"
"sesiones_caja","apps\erp-api\src\modules\cajas\services\cash-closing.service.ts","cajas"
"sesiones_caja","apps\erp-api\src\modules\cajas\services\cash-closing.service.ts","cajas"
"sesiones_caja","apps\erp-api\src\modules\cajas\services\cash-closing.service.ts","cajas"
"retiros_caja","apps\erp-api\src\modules\cajas\services\cash-closing.service.ts","cajas"
"cambios_turno","apps\erp-api\src\modules\cajas\services\cash-closing.service.ts","cajas"
"sesiones_caja","apps\erp-api\src\modules\cajas\services\cash-closing.service.ts","cajas"
"sesiones_caja","apps\erp-api\src\modules\cajas\services\cash-closing.service.ts","cajas"
"configuracion_caja","apps\erp-api\src\modules\cajas\services\cash-authorization.service.ts","cajas"
"configuracion_caja","apps\erp-api\src\modules\cajas\services\cash-authorization.service.ts","cajas"
"users","apps\erp-api\src\modules\cajas\services\cash-authorization.service.ts","cajas"
"supervisor_pins","apps\erp-api\src\modules\cajas\services\cash-authorization.service.ts","cajas"
"caja_audit_log","apps\erp-api\src\modules\cajas\services\cash-authorization.service.ts","cajas"
"caja_audit_log","apps\erp-api\src\modules\cajas\services\cash-authorization.service.ts","cajas"
"caja_audit_log","apps\erp-api\src\modules\cajas\services\cash-audit.service.ts","cajas"
"caja_audit_log","apps\erp-api\src\modules\cajas\services\cash-audit.service.ts","cajas"
"caja_audit_log","apps\erp-api\src\modules\cajas\services\cash-audit.service.ts","cajas"
"caja_audit_log","apps\erp-api\src\modules\cajas\services\cash-audit.service.ts","cajas"
"caja_audit_log","apps\erp-api\src\modules\cajas\services\cash-audit.service.ts","cajas"
"usuarios","apps\erp-api\src\modules\cajas\services\autorizaciones-caja.service.ts","cajas"
"usuarios","apps\erp-api\src\modules\cajas\services\autorizaciones-caja.service.ts","cajas"
"autorizaciones_caja","apps\erp-api\src\modules\cajas\services\autorizaciones-caja.service.ts","cajas"
"autorizaciones_caja","apps\erp-api\src\modules\cajas\services\autorizaciones-caja.service.ts","cajas"
"autorizaciones_caja","apps\erp-api\src\modules\cajas\services\autorizaciones-caja.service.ts","cajas"
"empresa_config","apps\erp-api\src\modules\demo\demo.service.ts","otros"
"empresa_config","apps\erp-api\src\modules\demo\demo.service.ts","otros"
"usuarios_sistema","apps\erp-api\src\modules\demo\demo.service.ts","otros"
"empresa_config","apps\erp-api\src\modules\demo\demo.service.ts","otros"
"demo_conversiones_pendientes","apps\erp-api\src\modules\demo\demo.service.ts","otros"
"empresa_config","apps\erp-api\src\modules\demo\demo.service.ts","otros"
"usuarios_sistema","apps\erp-api\src\modules\demo\demo.service.ts","otros"
"usuarios_sistema","apps\erp-api\src\modules\demo\demo.service.ts","otros"
"demo_conversiones_pendientes","apps\erp-api\src\modules\demo\demo.service.ts","otros"
"demo_conversiones_pendientes","apps\erp-api\src\modules\demo\demo.service.ts","otros"
"cpe","apps\erp-api\src\modules\dashboard.controller.ts","otros"
"gre_guias","apps\erp-api\src\modules\dashboard.controller.ts","otros"
"cajas","apps\erp-api\src\modules\cajas\cajas.service.ts","cajas"
"cajas","apps\erp-api\src\modules\cajas\cajas.service.ts","cajas"
"cajas","apps\erp-api\src\modules\cajas\cajas.service.ts","cajas"
"cajas","apps\erp-api\src\modules\cajas\cajas.service.ts","cajas"
"cajas","apps\erp-api\src\modules\cajas\cajas.service.ts","cajas"
"sesiones_caja","apps\erp-api\src\modules\cajas\cajas.service.ts","cajas"
"sesiones_caja","apps\erp-api\src\modules\cajas\cajas.service.ts","cajas"
"sesiones_caja","apps\erp-api\src\modules\cajas\cajas.service.ts","cajas"
"sesiones_caja","apps\erp-api\src\modules\cajas\cajas.service.ts","cajas"
"sesiones_caja","apps\erp-api\src\modules\cajas\cajas.service.ts","cajas"
"usuarios","apps\erp-api\src\modules\cajas\cajas.service.ts","cajas"
"sesiones_caja","apps\erp-api\src\modules\cajas\cajas.service.ts","cajas"
"sesiones_caja","apps\erp-api\src\modules\cajas\cajas.service.ts","cajas"
"sesiones_caja","apps\erp-api\src\modules\cajas\cajas.service.ts","cajas"
"sesiones_caja","apps\erp-api\src\modules\cajas\cajas.service.ts","cajas"
"sesiones_caja","apps\erp-api\src\modules\cajas\cajas.service.ts","cajas"
"sesiones_caja","apps\erp-api\src\modules\cajas\cajas.service.ts","cajas"
"cortes_caja","apps\erp-api\src\modules\cajas\cajas.service.ts","cajas"
"sesiones_caja","apps\erp-api\src\modules\cajas\cajas.service.ts","cajas"
"movimientos_caja","apps\erp-api\src\modules\cajas\cajas.service.ts","cajas"
"vw_ranking_cajeros","apps\erp-api\src\modules\cajas\cajas.service.ts","cajas"
"vw_sesiones_activas","apps\erp-api\src\modules\cajas\cajas.service.ts","cajas"
"cpe","apps\erp-api\src\modules\dashboard\dashboard-metrics.service.ts","otros"
"cpe","apps\erp-api\src\modules\dashboard\dashboard-metrics.service.ts","otros"
"gre_guias","apps\erp-api\src\modules\dashboard\dashboard-metrics.service.ts","otros"
"productos","apps\erp-api\src\modules\dashboard\dashboard-metrics.service.ts","otros"
"ordenes_compra","apps\erp-api\src\modules\dashboard\dashboard-metrics.service.ts","otros"
"usuarios_sistema","apps\erp-api\src\modules\dashboard\dashboard-metrics.service.ts","otros"
"cotizaciones","apps\erp-api\src\modules\dashboard\dashboard-metrics.service.ts","otros"
"cotizaciones","apps\erp-api\src\modules\dashboard\dashboard-metrics.service.ts","otros"
"sire_files","apps\erp-api\src\modules\dashboard\dashboard-metrics.service.ts","otros"
"cpe","apps\erp-api\src\modules\dashboard\dashboard-metrics.service.ts","otros"
"gre_guias","apps\erp-api\src\modules\dashboard\dashboard-metrics.service.ts","otros"
"ordenes_compra","apps\erp-api\src\modules\dashboard\dashboard-metrics.service.ts","otros"
"cotizaciones","apps\erp-api\src\modules\dashboard\dashboard-metrics.service.ts","otros"
"auth_login_attempts","apps\erp-api\src\modules\auth\auth.service.ts","auth"
"auth_login_attempts","apps\erp-api\src\modules\auth\auth.service.ts","auth"
"usuarios_sistema","apps\erp-api\src\modules\auth\auth.service.ts","auth"
"user_roles","apps\erp-api\src\modules\auth\auth.service.ts","auth"
"usuarios_sistema","apps\erp-api\src\modules\auth\auth.service.ts","auth"
"usuarios_sistema","apps\erp-api\src\modules\auth\auth.service.ts","auth"
"usuarios_sistema","apps\erp-api\src\modules\auth\auth.service.ts","auth"
"usuarios_sistema","apps\erp-api\src\modules\auth\auth.service.ts","auth"
"usuarios_sistema","apps\erp-api\src\modules\auth\auth.service.ts","auth"
"usuarios_sistema","apps\erp-api\src\modules\auth\auth.service.ts","auth"
"tenants","apps\erp-api\src\modules\auth\auth.service.ts","auth"
"audit_log","apps\erp-api\src\modules\auth\auth.service.ts","auth"
"user_sessions","apps\erp-api\src\modules\auth\auth.service.ts","auth"
"user_sessions","apps\erp-api\src\modules\auth\auth.service.ts","auth"
"user_sessions","apps\erp-api\src\modules\auth\auth.service.ts","auth"
"user_sessions","apps\erp-api\src\modules\auth\auth.service.ts","auth"
"user_sessions","apps\erp-api\src\modules\auth\auth.service.ts","auth"
"user_sessions","apps\erp-api\src\modules\auth\auth.service.ts","auth"
"usuarios_sistema","apps\erp-api\src\modules\auth\auth.service.spec.ts","auth"
"user_roles","apps\erp-api\src\modules\auth\auth.service.spec.ts","auth"
"ventas","apps\erp-api\src\modules\analytics.controller.ts","otros"
"ventas","apps\erp-api\src\modules\analytics.controller.ts","otros"
"cuentas_por_cobrar","apps\erp-api\src\modules\analytics.controller.ts","otros"
"productos","apps\erp-api\src\modules\analytics.controller.ts","otros"
"venta_detalles","apps\erp-api\src\modules\analytics.controller.ts","otros"
"orden_compra_detalles","apps\erp-api\src\modules\analytics.controller.ts","otros"
"productos","apps\erp-api\src\modules\analytics.controller.ts","otros"
"venta_detalles","apps\erp-api\src\modules\analytics.controller.ts","otros"
"orden_compra_detalles","apps\erp-api\src\modules\analytics.controller.ts","otros"
"gastos","apps\erp-api\src\modules\analytics.controller.ts","otros"
"ventas","apps\erp-api\src\modules\analytics.controller.ts","otros"
